,County,Date,Index
4413,Kings,4/5/2020,54.95
4414,Lake,4/5/2020,51.61
4415,Lassen,4/5/2020,61.72
4416,Los Angeles,4/5/2020,33.35
4417,Madera,4/5/2020,46.92
4418,Marin,4/5/2020,28.4
4419,Mariposa,4/5/2020,29.81
4420,Mendocino,4/5/2020,43.5
4421,Merced,4/5/2020,49.82
4422,Mono,4/5/2020,24.64
4423,Monterey,4/5/2020,36.9
4424,Napa,4/5/2020,31.11
4425,Nevada,4/5/2020,33.0
4426,Orange,4/5/2020,33.27
4427,Placer,4/5/2020,37.46
4428,Riverside,4/5/2020,42.6
4429,Sacramento,4/5/2020,38.15
4430,San Benito,4/5/2020,41.67
4431,San Bernardino,4/5/2020,43.48
4432,San Diego,4/5/2020,35.66
4433,San Francisco,4/5/2020,24.83
4434,San Joaquin,4/5/2020,44.28
4435,San Luis Obispo,4/5/2020,38.13
4436,San Mateo,4/5/2020,25.44
4437,Santa Barbara,4/5/2020,41.81
4438,Santa Clara,4/5/2020,27.72
4439,Santa Cruz,4/5/2020,30.41
4440,Shasta,4/5/2020,49.19
4441,Siskiyou,4/5/2020,81.54
4442,Solano,4/5/2020,40.4
4443,Sonoma,4/5/2020,34.03
4444,Stanislaus,4/5/2020,43.97
4445,Sutter,4/5/2020,44.94
4446,Tehama,4/5/2020,61.78
4447,Tulare,4/5/2020,52.41
4448,Tuolumne,4/5/2020,46.83
4449,Ventura,4/5/2020,41.24
4450,Yolo,4/5/2020,34.32
4451,Yuba,4/5/2020,45.52
4452,Alameda,4/6/2020,39.67
4453,Amador,4/6/2020,53.66
4454,Butte,4/6/2020,70.46
4455,Calaveras,4/6/2020,61.28
4456,Colusa,4/6/2020,60.04
4457,Contra Costa,4/6/2020,46.1
4458,Del Norte,4/6/2020,51.03
4459,El Dorado,4/6/2020,51.41
4460,Fresno,4/6/2020,63.25
4461,Glenn,4/6/2020,77.73
4462,Humboldt,4/6/2020,64.31
4463,Imperial,4/6/2020,62.2
4464,Inyo,4/6/2020,36.19
4465,Kern,4/6/2020,68.16
4466,Kings,4/6/2020,63.61
4467,Lake,4/6/2020,61.17
4468,Lassen,4/6/2020,84.53
4469,Los Angeles,4/6/2020,39.83
4470,Madera,4/6/2020,62.68
4471,Marin,4/6/2020,36.91
4472,Mariposa,4/6/2020,26.25
4473,Mendocino,4/6/2020,57.99
4474,Merced,4/6/2020,62.62
4475,Mono,4/6/2020,21.47
4476,Monterey,4/6/2020,49.13
4477,Napa,4/6/2020,42.75
4478,Nevada,4/6/2020,51.04
4479,Orange,4/6/2020,39.46
4480,Placer,4/6/2020,53.49
4481,Riverside,4/6/2020,50.39
4482,Sacramento,4/6/2020,54.09
4483,San Benito,4/6/2020,48.64
4484,San Bernardino,4/6/2020,51.54
4485,San Diego,4/6/2020,42.02
4486,San Francisco,4/6/2020,29.16
4487,San Joaquin,4/6/2020,60.67
4488,San Luis Obispo,4/6/2020,49.95
4489,San Mateo,4/6/2020,31.99
4490,Santa Barbara,4/6/2020,50.87
4491,Santa Clara,4/6/2020,34.46
4492,Santa Cruz,4/6/2020,38.45
4493,Shasta,4/6/2020,69.87
4494,Siskiyou,4/6/2020,83.07
4495,Solano,4/6/2020,53.8
4496,Sonoma,4/6/2020,46.23
4497,Stanislaus,4/6/2020,61.4
4498,Sutter,4/6/2020,65.11
4499,Tehama,4/6/2020,78.62
4500,Tulare,4/6/2020,69.76
4501,Tuolumne,4/6/2020,60.3
4502,Ventura,4/6/2020,50.26
4503,Yolo,4/6/2020,49.72
4504,Yuba,4/6/2020,67.45
4505,Alameda,4/7/2020,43.44
4506,Amador,4/7/2020,67.37
4507,Butte,4/7/2020,73.51
4508,Calaveras,4/7/2020,73.15
4509,Colusa,4/7/2020,64.57
4510,Contra Costa,4/7/2020,50.19
4511,Del Norte,4/7/2020,62.0
4512,El Dorado,4/7/2020,57.87
4513,Fresno,4/7/2020,66.67
4514,Glenn,4/7/2020,79.2
4515,Humboldt,4/7/2020,61.23
4516,Imperial,4/7/2020,59.97
4517,Inyo,4/7/2020,35.93
4518,Kern,4/7/2020,68.47
4519,Kings,4/7/2020,67.06
4520,Lake,4/7/2020,69.32
4521,Lassen,4/7/2020,91.02
4522,Los Angeles,4/7/2020,40.22
4523,Madera,4/7/2020,64.66
4524,Marin,4/7/2020,42.85
4525,Mariposa,4/7/2020,30.45
4526,Mendocino,4/7/2020,61.54
4527,Merced,4/7/2020,65.36
4528,Mono,4/7/2020,26.4
4529,Monterey,4/7/2020,52.51
4530,Napa,4/7/2020,49.26
4531,Nevada,4/7/2020,54.53
4532,Orange,4/7/2020,40.97
4533,Placer,4/7/2020,59.31
4534,Riverside,4/7/2020,48.61
4535,Sacramento,4/7/2020,58.4
4536,San Benito,4/7/2020,53.66
4537,San Bernardino,4/7/2020,50.95
4538,San Diego,4/7/2020,42.13
4539,San Francisco,4/7/2020,33.69
4540,San Joaquin,4/7/2020,63.39
4541,San Luis Obispo,4/7/2020,52.46
4542,San Mateo,4/7/2020,36.11
4543,Santa Barbara,4/7/2020,51.41
4544,Santa Clara,4/7/2020,39.02
4545,Santa Cruz,4/7/2020,44.17
4546,Shasta,4/7/2020,73.15
4547,Siskiyou,4/7/2020,86.09
4548,Solano,4/7/2020,57.66
4549,Sonoma,4/7/2020,50.09
4550,Stanislaus,4/7/2020,63.6
4551,Sutter,4/7/2020,69.5
4552,Tehama,4/7/2020,80.91
4553,Tulare,4/7/2020,73.22
4554,Tuolumne,4/7/2020,76.48
4555,Ventura,4/7/2020,52.05
4556,Yolo,4/7/2020,53.0
4557,Yuba,4/7/2020,71.65
4558,Alameda,4/8/2020,43.39
4559,Amador,4/8/2020,69.94
4560,Butte,4/8/2020,79.25
4561,Calaveras,4/8/2020,68.02
4562,Colusa,4/8/2020,71.63
4563,Contra Costa,4/8/2020,50.18
4564,Del Norte,4/8/2020,64.73
4565,El Dorado,4/8/2020,57.99
4566,Fresno,4/8/2020,65.42
4567,Glenn,4/8/2020,76.74
4568,Humboldt,4/8/2020,64.36
4569,Imperial,4/8/2020,56.2
4570,Inyo,4/8/2020,34.8
4571,Kern,4/8/2020,64.82
4572,Kings,4/8/2020,68.51
4573,Lake,4/8/2020,75.96
4574,Lassen,4/8/2020,98.15
4575,Los Angeles,4/8/2020,40.93
4576,Madera,4/8/2020,66.0
4577,Marin,4/8/2020,43.29
4578,Mariposa,4/8/2020,28.97
4579,Mendocino,4/8/2020,62.54
4580,Merced,4/8/2020,67.5
4581,Mono,4/8/2020,19.82
4582,Monterey,4/8/2020,53.23
4583,Napa,4/8/2020,50.12
4584,Nevada,4/8/2020,57.29
4585,Orange,4/8/2020,43.08
4586,Placer,4/8/2020,59.3
4587,Riverside,4/8/2020,49.37
4588,Sacramento,4/8/2020,57.5
4589,San Benito,4/8/2020,53.83
4590,San Bernardino,4/8/2020,51.25
4591,San Diego,4/8/2020,43.52
4592,San Francisco,4/8/2020,33.63
4593,San Joaquin,4/8/2020,64.01
4594,San Luis Obispo,4/8/2020,51.23
4595,San Mateo,4/8/2020,36.44
4596,Santa Barbara,4/8/2020,50.37
4597,Santa Clara,4/8/2020,39.07
4598,Santa Cruz,4/8/2020,42.39
4599,Shasta,4/8/2020,77.83
4600,Siskiyou,4/8/2020,87.83
4601,Solano,4/8/2020,57.64
4602,Sonoma,4/8/2020,50.78
4603,Stanislaus,4/8/2020,63.81
4604,Sutter,4/8/2020,69.89
4605,Tehama,4/8/2020,79.02
4606,Tulare,4/8/2020,68.1
4607,Tuolumne,4/8/2020,72.12
4608,Ventura,4/8/2020,53.08
4609,Yolo,4/8/2020,53.53
4610,Yuba,4/8/2020,74.02
4611,Alameda,4/9/2020,43.47
4612,Amador,4/9/2020,66.52
4613,Butte,4/9/2020,75.39
4614,Calaveras,4/9/2020,74.06
4615,Colusa,4/9/2020,80.43
4616,Contra Costa,4/9/2020,51.41
4617,Del Norte,4/9/2020,59.87
4618,El Dorado,4/9/2020,57.13
4619,Fresno,4/9/2020,66.75
4620,Glenn,4/9/2020,84.61
4621,Humboldt,4/9/2020,65.22
4622,Imperial,4/9/2020,65.88
4623,Inyo,4/9/2020,39.02
4624,Kern,4/9/2020,68.83
4625,Kings,4/9/2020,68.72
4626,Lake,4/9/2020,69.66
4627,Lassen,4/9/2020,105.06
4628,Los Angeles,4/9/2020,39.26
4629,Madera,4/9/2020,67.05
4630,Marin,4/9/2020,43.12
4631,Mariposa,4/9/2020,31.77
4632,Mendocino,4/9/2020,65.39
4633,Merced,4/9/2020,66.81
4634,Mono,4/9/2020,23.5
4635,Monterey,4/9/2020,55.37
4636,Napa,4/9/2020,50.96
4637,Nevada,4/9/2020,57.67
4638,Orange,4/9/2020,41.25
4639,Placer,4/9/2020,61.36
4640,Riverside,4/9/2020,49.99
4641,Sacramento,4/9/2020,58.91
4642,San Benito,4/9/2020,54.89
4643,San Bernardino,4/9/2020,52.02
4644,San Diego,4/9/2020,43.93
4645,San Francisco,4/9/2020,33.74
4646,San Joaquin,4/9/2020,66.56
4647,San Luis Obispo,4/9/2020,52.82
4648,San Mateo,4/9/2020,37.69
4649,Santa Barbara,4/9/2020,48.43
4650,Santa Clara,4/9/2020,39.78
4651,Santa Cruz,4/9/2020,42.69
4652,Shasta,4/9/2020,72.89
4653,Siskiyou,4/9/2020,93.93
4654,Solano,4/9/2020,59.57
4655,Sonoma,4/9/2020,53.43
4656,Stanislaus,4/9/2020,65.11
4657,Sutter,4/9/2020,71.08
4658,Tehama,4/9/2020,80.15
4659,Tulare,4/9/2020,73.79
4660,Tuolumne,4/9/2020,74.02
4661,Ventura,4/9/2020,50.7
4662,Yolo,4/9/2020,55.06
4663,Yuba,4/9/2020,73.88
4664,Alameda,4/10/2020,50.84
4665,Amador,4/10/2020,77.76
4666,Butte,4/10/2020,85.12
4667,Calaveras,4/10/2020,77.62
4668,Colusa,4/10/2020,80.89
4669,Contra Costa,4/10/2020,59.27
4670,Del Norte,4/10/2020,55.38
4671,El Dorado,4/10/2020,64.31
4672,Fresno,4/10/2020,77.86
4673,Glenn,4/10/2020,86.64
4674,Humboldt,4/10/2020,70.66
4675,Imperial,4/10/2020,64.7
4676,Inyo,4/10/2020,43.38
4677,Kern,4/10/2020,83.64
4678,Kings,4/10/2020,82.3
4679,Lake,4/10/2020,72.68
4680,Lassen,4/10/2020,118.6
4681,Los Angeles,4/10/2020,46.45
4682,Madera,4/10/2020,76.24
4683,Marin,4/10/2020,49.36
4684,Mariposa,4/10/2020,34.95
4685,Mendocino,4/10/2020,67.02
4686,Merced,4/10/2020,76.76
4687,Mono,4/10/2020,30.9
4688,Monterey,4/10/2020,65.3
4689,Napa,4/10/2020,56.93
4690,Nevada,4/10/2020,65.5
4691,Orange,4/10/2020,48.99
4692,Placer,4/10/2020,69.82
4693,Riverside,4/10/2020,58.75
4694,Sacramento,4/10/2020,66.58
4695,San Benito,4/10/2020,65.94
4696,San Bernardino,4/10/2020,59.48
4697,San Diego,4/10/2020,49.37
4698,San Francisco,4/10/2020,39.5
4699,San Joaquin,4/10/2020,73.79
4700,San Luis Obispo,4/10/2020,69.61
4701,San Mateo,4/10/2020,42.74
4702,Santa Barbara,4/10/2020,63.91
4703,Santa Clara,4/10/2020,45.65
4704,Santa Cruz,4/10/2020,49.37
4705,Shasta,4/10/2020,86.83
4706,Siskiyou,4/10/2020,105.9
4707,Solano,4/10/2020,67.23
4708,Sonoma,4/10/2020,59.95
4709,Stanislaus,4/10/2020,72.3
4710,Sutter,4/10/2020,82.44
4711,Tehama,4/10/2020,91.15
4712,Tulare,4/10/2020,87.96
4713,Tuolumne,4/10/2020,77.71
4714,Ventura,4/10/2020,63.0
4715,Yolo,4/10/2020,61.4
4716,Yuba,4/10/2020,82.85
4717,Alameda,4/11/2020,44.25
4718,Amador,4/11/2020,77.05
4719,Butte,4/11/2020,76.29
4720,Calaveras,4/11/2020,75.58
4721,Colusa,4/11/2020,74.93
4722,Contra Costa,4/11/2020,52.68
4723,Del Norte,4/11/2020,61.78
4724,El Dorado,4/11/2020,60.92
4725,Fresno,4/11/2020,65.79
4726,Glenn,4/11/2020,80.25
4727,Humboldt,4/11/2020,62.4
4728,Imperial,4/11/2020,66.08
4729,Inyo,4/11/2020,46.61
4730,Kern,4/11/2020,76.21
4731,Kings,4/11/2020,75.07
4732,Lake,4/11/2020,72.08
4733,Lassen,4/11/2020,96.36
4734,Los Angeles,4/11/2020,44.87
4735,Madera,4/11/2020,68.1
4736,Marin,4/11/2020,45.14
4737,Mariposa,4/11/2020,38.42
4738,Mendocino,4/11/2020,61.74
4739,Merced,4/11/2020,68.67
4740,Mono,4/11/2020,36.3
4741,Monterey,4/11/2020,56.98
4742,Napa,4/11/2020,48.16
4743,Nevada,4/11/2020,59.19
4744,Orange,4/11/2020,48.26
4745,Placer,4/11/2020,63.13
4746,Riverside,4/11/2020,56.63
4747,Sacramento,4/11/2020,58.57
4748,San Benito,4/11/2020,58.04
4749,San Bernardino,4/11/2020,57.26
4750,San Diego,4/11/2020,49.78
4751,San Francisco,4/11/2020,34.05
4752,San Joaquin,4/11/2020,65.56
4753,San Luis Obispo,4/11/2020,64.86
4754,San Mateo,4/11/2020,38.23
4755,Santa Barbara,4/11/2020,63.3
4756,Santa Clara,4/11/2020,41.13
4757,Santa Cruz,4/11/2020,45.68
4758,Shasta,4/11/2020,73.4
4759,Siskiyou,4/11/2020,105.4
4760,Solano,4/11/2020,61.15
4761,Sonoma,4/11/2020,49.44
4762,Stanislaus,4/11/2020,64.24
4763,Sutter,4/11/2020,73.45
4764,Tehama,4/11/2020,84.06
4765,Tulare,4/11/2020,75.51
4766,Tuolumne,4/11/2020,76.38
4767,Ventura,4/11/2020,62.17
4768,Yolo,4/11/2020,54.78
4769,Yuba,4/11/2020,80.82
4770,Alameda,4/12/2020,32.07
4771,Amador,4/12/2020,51.92
4772,Butte,4/12/2020,52.72
4773,Calaveras,4/12/2020,58.37
4774,Colusa,4/12/2020,56.96
4775,Contra Costa,4/12/2020,36.85
4776,Del Norte,4/12/2020,57.36
4777,El Dorado,4/12/2020,41.5
4778,Fresno,4/12/2020,41.74
4779,Glenn,4/12/2020,60.12
4780,Humboldt,4/12/2020,48.81
4781,Imperial,4/12/2020,50.63
4782,Inyo,4/12/2020,32.22
4783,Kern,4/12/2020,51.55
4784,Kings,4/12/2020,46.38
4785,Lake,4/12/2020,53.26
4786,Lassen,4/12/2020,74.7
4787,Los Angeles,4/12/2020,30.72
4788,Madera,4/12/2020,49.79
4789,Marin,4/12/2020,32.02
4790,Mariposa,4/12/2020,32.69
4791,Mendocino,4/12/2020,44.16
4792,Merced,4/12/2020,51.05
4793,Mono,4/12/2020,25.56
4794,Monterey,4/12/2020,39.12
4795,Napa,4/12/2020,32.91
4796,Nevada,4/12/2020,41.2
4797,Orange,4/12/2020,30.29
4798,Placer,4/12/2020,38.82
4799,Riverside,4/12/2020,36.88
4800,Sacramento,4/12/2020,40.58
4801,San Benito,4/12/2020,41.01
4802,San Bernardino,4/12/2020,38.04
4803,San Diego,4/12/2020,31.7
4804,San Francisco,4/12/2020,27.34
4805,San Joaquin,4/12/2020,44.91
4806,San Luis Obispo,4/12/2020,39.53
4807,San Mateo,4/12/2020,27.75
4808,Santa Barbara,4/12/2020,42.55
4809,Santa Clara,4/12/2020,30.09
4810,Santa Cruz,4/12/2020,31.1
4811,Shasta,4/12/2020,51.07
4812,Siskiyou,4/12/2020,77.85
4813,Solano,4/12/2020,41.99
4814,Sonoma,4/12/2020,34.93
4815,Stanislaus,4/12/2020,43.1
4816,Sutter,4/12/2020,51.83
4817,Tehama,4/12/2020,67.89
4818,Tulare,4/12/2020,47.46
4819,Tuolumne,4/12/2020,45.22
4820,Ventura,4/12/2020,38.56
4821,Yolo,4/12/2020,37.29
4822,Yuba,4/12/2020,55.43
4823,Alameda,4/13/2020,43.61
4824,Amador,4/13/2020,64.6
4825,Butte,4/13/2020,79.75
4826,Calaveras,4/13/2020,81.75
4827,Colusa,4/13/2020,75.63
4828,Contra Costa,4/13/2020,51.05
4829,Del Norte,4/13/2020,59.94
4830,El Dorado,4/13/2020,60.24
4831,Fresno,4/13/2020,68.41
4832,Glenn,4/13/2020,75.85
4833,Humboldt,4/13/2020,72.55
4834,Imperial,4/13/2020,62.86
4835,Inyo,4/13/2020,36.05
4836,Kern,4/13/2020,76.01
4837,Kings,4/13/2020,71.64
4838,Lake,4/13/2020,72.01
4839,Lassen,4/13/2020,98.79
4840,Los Angeles,4/13/2020,43.21
4841,Madera,4/13/2020,70.85
4842,Marin,4/13/2020,43.53
4843,Mariposa,4/13/2020,39.41
4844,Mendocino,4/13/2020,65.65
4845,Merced,4/13/2020,72.31
4846,Mono,4/13/2020,30.74
4847,Monterey,4/13/2020,56.38
4848,Napa,4/13/2020,48.68
4849,Nevada,4/13/2020,59.1
4850,Orange,4/13/2020,44.68
4851,Placer,4/13/2020,61.02
4852,Riverside,4/13/2020,54.56
4853,Sacramento,4/13/2020,59.17
4854,San Benito,4/13/2020,58.53
4855,San Bernardino,4/13/2020,55.89
4856,San Diego,4/13/2020,46.5
4857,San Francisco,4/13/2020,32.25
4858,San Joaquin,4/13/2020,67.0
4859,San Luis Obispo,4/13/2020,55.29
4860,San Mateo,4/13/2020,36.71
4861,Santa Barbara,4/13/2020,54.4
4862,Santa Clara,4/13/2020,38.82
4863,Santa Cruz,4/13/2020,43.79
4864,Shasta,4/13/2020,79.13
4865,Siskiyou,4/13/2020,100.94
4866,Solano,4/13/2020,60.44
4867,Sonoma,4/13/2020,52.62
4868,Stanislaus,4/13/2020,65.74
4869,Sutter,4/13/2020,75.5
4870,Tehama,4/13/2020,84.8
4871,Tulare,4/13/2020,77.52
4872,Tuolumne,4/13/2020,79.49
4873,Ventura,4/13/2020,55.64
4874,Yolo,4/13/2020,53.83
4875,Yuba,4/13/2020,77.82
4876,Alameda,4/14/2020,45.26
4877,Amador,4/14/2020,76.7
4878,Butte,4/14/2020,81.91
4879,Calaveras,4/14/2020,77.69
4880,Colusa,4/14/2020,76.4
4881,Contra Costa,4/14/2020,53.84
4882,Del Norte,4/14/2020,58.76
4883,El Dorado,4/14/2020,61.84
4884,Fresno,4/14/2020,73.05
4885,Glenn,4/14/2020,77.88
4886,Humboldt,4/14/2020,70.14
4887,Imperial,4/14/2020,65.63
4888,Inyo,4/14/2020,39.93
4889,Kern,4/14/2020,79.05
4890,Kings,4/14/2020,77.62
4891,Lake,4/14/2020,75.34
4892,Lassen,4/14/2020,103.35
4893,Los Angeles,4/14/2020,45.62
4894,Madera,4/14/2020,96.31
4895,Marin,4/14/2020,46.39
4896,Mariposa,4/14/2020,33.86
4897,Mendocino,4/14/2020,69.19
4898,Merced,4/14/2020,73.62
4899,Mono,4/14/2020,26.35
4900,Monterey,4/14/2020,58.52
4901,Napa,4/14/2020,51.2
4902,Nevada,4/14/2020,61.8
4903,Orange,4/14/2020,47.88
4904,Placer,4/14/2020,62.88
4905,Riverside,4/14/2020,58.01
4906,Sacramento,4/14/2020,61.76
4907,San Benito,4/14/2020,59.83
4908,San Bernardino,4/14/2020,58.25
4909,San Diego,4/14/2020,50.09
4910,San Francisco,4/14/2020,34.81
4911,San Joaquin,4/14/2020,68.96
4912,San Luis Obispo,4/14/2020,60.27
4913,San Mateo,4/14/2020,38.56
4914,Santa Barbara,4/14/2020,60.22
4915,Santa Clara,4/14/2020,40.57
4916,Santa Cruz,4/14/2020,45.04
4917,Shasta,4/14/2020,81.31
4918,Siskiyou,4/14/2020,100.42
4919,Solano,4/14/2020,61.63
4920,Sonoma,4/14/2020,54.26
4921,Stanislaus,4/14/2020,67.77
4922,Sutter,4/14/2020,80.25
4923,Tehama,4/14/2020,83.78
4924,Tulare,4/14/2020,83.49
4925,Tuolumne,4/14/2020,77.07
4926,Ventura,4/14/2020,58.57
4927,Yolo,4/14/2020,56.35
4928,Yuba,4/14/2020,80.93
4929,Alameda,4/15/2020,48.03
4930,Amador,4/15/2020,72.14
4931,Butte,4/15/2020,84.69
4932,Calaveras,4/15/2020,84.82
4933,Colusa,4/15/2020,76.07
4934,Contra Costa,4/15/2020,55.95
4935,Del Norte,4/15/2020,70.03
4936,El Dorado,4/15/2020,62.08
4937,Fresno,4/15/2020,78.04
4938,Glenn,4/15/2020,90.97
4939,Humboldt,4/15/2020,73.04
4940,Imperial,4/15/2020,66.91
4941,Inyo,4/15/2020,41.39
4942,Kern,4/15/2020,85.84
4943,Kings,4/15/2020,79.95
4944,Lake,4/15/2020,79.77
4945,Lassen,4/15/2020,102.42
4946,Los Angeles,4/15/2020,48.68
4947,Madera,4/15/2020,77.16
4948,Marin,4/15/2020,49.55
4949,Mariposa,4/15/2020,36.81
4950,Mendocino,4/15/2020,70.32
4951,Merced,4/15/2020,77.23
4952,Mono,4/15/2020,27.68
4953,Monterey,4/15/2020,63.48
4954,Napa,4/15/2020,51.84
4955,Nevada,4/15/2020,62.03
4956,Orange,4/15/2020,50.75
4957,Placer,4/15/2020,65.53
4958,Riverside,4/15/2020,61.38
4959,Sacramento,4/15/2020,65.62
4960,San Benito,4/15/2020,63.5
4961,San Bernardino,4/15/2020,62.9
4962,San Diego,4/15/2020,53.18
4963,San Francisco,4/15/2020,35.84
4964,San Joaquin,4/15/2020,73.56
4965,San Luis Obispo,4/15/2020,65.26
4966,San Mateo,4/15/2020,39.64
4967,Santa Barbara,4/15/2020,64.0
4968,Santa Clara,4/15/2020,43.31
4969,Santa Cruz,4/15/2020,46.69
4970,Shasta,4/15/2020,84.89
4971,Siskiyou,4/15/2020,92.63
4972,Solano,4/15/2020,65.22
4973,Sonoma,4/15/2020,59.2
4974,Stanislaus,4/15/2020,73.08
4975,Sutter,4/15/2020,84.9
4976,Tehama,4/15/2020,87.49
4977,Tulare,4/15/2020,89.86
4978,Tuolumne,4/15/2020,86.48
4979,Ventura,4/15/2020,64.02
4980,Yolo,4/15/2020,56.76
4981,Yuba,4/15/2020,83.26
4982,Alameda,4/16/2020,47.18
4983,Amador,4/16/2020,79.7
4984,Butte,4/16/2020,89.28
4985,Calaveras,4/16/2020,90.13
4986,Colusa,4/16/2020,76.94
4987,Contra Costa,4/16/2020,55.49
4988,Del Norte,4/16/2020,75.33
4989,El Dorado,4/16/2020,65.12
4990,Fresno,4/16/2020,78.45
4991,Glenn,4/16/2020,79.23
4992,Humboldt,4/16/2020,73.06
4993,Imperial,4/16/2020,71.94
4994,Inyo,4/16/2020,42.32
4995,Kern,4/16/2020,87.9
4996,Kings,4/16/2020,82.21
4997,Lake,4/16/2020,83.28
4998,Lassen,4/16/2020,108.62
4999,Los Angeles,4/16/2020,49.02
5000,Madera,4/16/2020,81.81
5001,Marin,4/16/2020,48.47
5002,Mariposa,4/16/2020,39.33
5003,Mendocino,4/16/2020,76.46
5004,Merced,4/16/2020,79.15
5005,Mono,4/16/2020,27.49
5006,Monterey,4/16/2020,62.56
5007,Napa,4/16/2020,52.43
5008,Nevada,4/16/2020,64.79
5009,Orange,4/16/2020,51.3
5010,Placer,4/16/2020,67.03
5011,Riverside,4/16/2020,62.56
5012,Sacramento,4/16/2020,65.34
5013,San Benito,4/16/2020,62.67
5014,San Bernardino,4/16/2020,64.16
5015,San Diego,4/16/2020,53.18
5016,San Francisco,4/16/2020,33.43
5017,San Joaquin,4/16/2020,73.41
5018,San Luis Obispo,4/16/2020,63.99
5019,San Mateo,4/16/2020,38.65
5020,Santa Barbara,4/16/2020,64.56
5021,Santa Clara,4/16/2020,42.54
5022,Santa Cruz,4/16/2020,47.15
5023,Shasta,4/16/2020,86.92
5024,Siskiyou,4/16/2020,103.24
5025,Solano,4/16/2020,65.19
5026,Sonoma,4/16/2020,58.47
5027,Stanislaus,4/16/2020,73.29
5028,Sutter,4/16/2020,86.15
5029,Tehama,4/16/2020,93.89
5030,Tulare,4/16/2020,87.9
5031,Tuolumne,4/16/2020,84.96
5032,Ventura,4/16/2020,63.65
5033,Yolo,4/16/2020,58.39
5034,Yuba,4/16/2020,87.9
5035,Alameda,4/17/2020,52.87
5036,Amador,4/17/2020,91.65
5037,Butte,4/17/2020,95.12
5038,Calaveras,4/17/2020,87.7
5039,Colusa,4/17/2020,90.6
5040,Contra Costa,4/17/2020,61.64
5041,Del Norte,4/17/2020,69.0
5042,El Dorado,4/17/2020,68.4
5043,Fresno,4/17/2020,86.0
5044,Glenn,4/17/2020,89.74
5045,Humboldt,4/17/2020,73.16
5046,Imperial,4/17/2020,87.28
5047,Inyo,4/17/2020,49.74
5048,Kern,4/17/2020,91.88
5049,Kings,4/17/2020,87.32
5050,Lake,4/17/2020,82.99
5051,Lassen,4/17/2020,107.41
5052,Los Angeles,4/17/2020,53.88
5053,Madera,4/17/2020,83.96
5054,Marin,4/17/2020,53.03
5055,Mariposa,4/17/2020,32.61
5056,Mendocino,4/17/2020,70.41
5057,Merced,4/17/2020,87.95
5058,Mono,4/17/2020,41.96
5059,Monterey,4/17/2020,68.75
5060,Napa,4/17/2020,56.85
5061,Nevada,4/17/2020,66.95
5062,Orange,4/17/2020,57.08
5063,Placer,4/17/2020,74.01
5064,Riverside,4/17/2020,69.34
5065,Sacramento,4/17/2020,71.12
5066,San Benito,4/17/2020,73.78
5067,San Bernardino,4/17/2020,70.8
5068,San Diego,4/17/2020,59.07
5069,San Francisco,4/17/2020,39.05
5070,San Joaquin,4/17/2020,82.23
5071,San Luis Obispo,4/17/2020,71.9
5072,San Mateo,4/17/2020,43.73
5073,Santa Barbara,4/17/2020,69.17
5074,Santa Clara,4/17/2020,48.35
5075,Santa Cruz,4/17/2020,51.48
5076,Shasta,4/17/2020,93.11
5077,Siskiyou,4/17/2020,124.5
5078,Solano,4/17/2020,72.4
5079,Sonoma,4/17/2020,61.35
5080,Stanislaus,4/17/2020,81.38
5081,Sutter,4/17/2020,92.62
5082,Tehama,4/17/2020,103.01
5083,Tulare,4/17/2020,95.35
5084,Tuolumne,4/17/2020,87.52
5085,Ventura,4/17/2020,70.37
5086,Yolo,4/17/2020,64.4
5087,Yuba,4/17/2020,94.88
5088,Alameda,4/18/2020,49.17
5089,Amador,4/18/2020,94.3
5090,Butte,4/18/2020,83.01
5091,Calaveras,4/18/2020,86.81
5092,Colusa,4/18/2020,93.49
5093,Contra Costa,4/18/2020,59.34
5094,Del Norte,4/18/2020,78.42
5095,El Dorado,4/18/2020,66.79
5096,Fresno,4/18/2020,73.36
5097,Glenn,4/18/2020,88.91
5098,Humboldt,4/18/2020,68.96
5099,Imperial,4/18/2020,83.7
5100,Inyo,4/18/2020,51.3
5101,Kern,4/18/2020,81.74
5102,Kings,4/18/2020,80.27
5103,Lake,4/18/2020,76.09
5104,Lassen,4/18/2020,110.98
5105,Los Angeles,4/18/2020,49.27
5106,Madera,4/18/2020,74.79
5107,Marin,4/18/2020,52.2
5108,Mariposa,4/18/2020,38.11
5109,Mendocino,4/18/2020,61.28
5110,Merced,4/18/2020,80.0
5111,Mono,4/18/2020,35.43
5112,Monterey,4/18/2020,63.25
5113,Napa,4/18/2020,52.6
5114,Nevada,4/18/2020,65.48
5115,Orange,4/18/2020,50.9
5116,Placer,4/18/2020,69.65
5117,Riverside,4/18/2020,61.7
5118,Sacramento,4/18/2020,65.51
5119,San Benito,4/18/2020,64.22
5120,San Bernardino,4/18/2020,63.19
5121,San Diego,4/18/2020,52.64
5122,San Francisco,4/18/2020,38.64
5123,San Joaquin,4/18/2020,75.59
5124,San Luis Obispo,4/18/2020,68.55
5125,San Mateo,4/18/2020,41.6
5126,Santa Barbara,4/18/2020,68.94
5127,Santa Clara,4/18/2020,44.99
5128,Santa Cruz,4/18/2020,53.48
5129,Shasta,4/18/2020,83.79
5130,Siskiyou,4/18/2020,120.95
5131,Solano,4/18/2020,67.73
