County,Date,Index
Mendocino,3/6/2020,121.63
Merced,3/6/2020,152.41
Mono,3/6/2020,164.9
Monterey,3/6/2020,137.48
Napa,3/6/2020,138.94
Nevada,3/6/2020,126.63
Orange,3/6/2020,132.62
Placer,3/6/2020,130.33
Riverside,3/6/2020,143.56
Sacramento,3/6/2020,130.07
San Benito,3/6/2020,134.79
San Bernardino,3/6/2020,143.75
San Diego,3/6/2020,139.15
San Francisco,3/6/2020,108.02
San Joaquin,3/6/2020,134.4
San Luis Obispo,3/6/2020,165.32
San Mateo,3/6/2020,109.71
Santa Barbara,3/6/2020,143.03
Santa Clara,3/6/2020,117.88
Santa Cruz,3/6/2020,123.5
Shasta,3/6/2020,134.5
Siskiyou,3/6/2020,165.77
Solano,3/6/2020,133.53
Sonoma,3/6/2020,125.48
Stanislaus,3/6/2020,132.07
Sutter,3/6/2020,137.11
Tehama,3/6/2020,148.26
Tulare,3/6/2020,139.37
Tuolumne,3/6/2020,144.48
Ventura,3/6/2020,142.22
Yolo,3/6/2020,137.21
Yuba,3/6/2020,132.12
Alameda,3/7/2020,112.82
Amador,3/7/2020,161.55
Butte,3/7/2020,131.93
Calaveras,3/7/2020,125.19
Colusa,3/7/2020,139.28
Contra Costa,3/7/2020,112.69
Del Norte,3/7/2020,276.51
El Dorado,3/7/2020,124.44
Fresno,3/7/2020,130.68
Glenn,3/7/2020,132.29
Humboldt,3/7/2020,118.06
Imperial,3/7/2020,159.26
Inyo,3/7/2020,127.86
Kern,3/7/2020,140.96
Kings,3/7/2020,134.96
Lake,3/7/2020,118.72
Lassen,3/7/2020,135.78
Los Angeles,3/7/2020,126.34
Madera,3/7/2020,134.13
Marin,3/7/2020,112.5
Mariposa,3/7/2020,135.06
Mendocino,3/7/2020,117.7
Merced,3/7/2020,140.63
Mono,3/7/2020,169.72
Monterey,3/7/2020,137.44
Napa,3/7/2020,135.59
Nevada,3/7/2020,120.2
Orange,3/7/2020,127.85
Placer,3/7/2020,127.16
Riverside,3/7/2020,139.87
Sacramento,3/7/2020,118.53
San Benito,3/7/2020,146.6
San Bernardino,3/7/2020,133.77
San Diego,3/7/2020,128.06
San Francisco,3/7/2020,104.05
San Joaquin,3/7/2020,122.83
San Luis Obispo,3/7/2020,171.44
San Mateo,3/7/2020,92.82
Santa Barbara,3/7/2020,141.88
Santa Clara,3/7/2020,99.77
Santa Cruz,3/7/2020,124.68
Shasta,3/7/2020,126.84
Siskiyou,3/7/2020,145.79
Solano,3/7/2020,131.67
Sonoma,3/7/2020,113.94
Stanislaus,3/7/2020,116.78
Sutter,3/7/2020,123.45
Tehama,3/7/2020,124.72
Tulare,3/7/2020,132.22
Tuolumne,3/7/2020,150.32
Ventura,3/7/2020,141.46
Yolo,3/7/2020,122.56
Yuba,3/7/2020,124.14
Alameda,3/8/2020,85.35
Amador,3/8/2020,149.95
Butte,3/8/2020,103.45
Calaveras,3/8/2020,115.18
Colusa,3/8/2020,122.43
Contra Costa,3/8/2020,83.61
Del Norte,3/8/2020,149.19
El Dorado,3/8/2020,109.79
Fresno,3/8/2020,95.33
Glenn,3/8/2020,116.44
Humboldt,3/8/2020,102.42
Imperial,3/8/2020,136.6
Inyo,3/8/2020,185.33
Kern,3/8/2020,114.6
Kings,3/8/2020,115.48
Lake,3/8/2020,102.89
Lassen,3/8/2020,125.8
Los Angeles,3/8/2020,100.08
Madera,3/8/2020,108.45
Marin,3/8/2020,93.04
Mariposa,3/8/2020,152.67
Mendocino,3/8/2020,103.87
Merced,3/8/2020,127.59
Mono,3/8/2020,176.06
Monterey,3/8/2020,116.12
Napa,3/8/2020,109.14
Nevada,3/8/2020,115.72
Orange,3/8/2020,94.5
Placer,3/8/2020,103.34
Riverside,3/8/2020,109.92
Sacramento,3/8/2020,90.09
San Benito,3/8/2020,105.13
San Bernardino,3/8/2020,105.59
San Diego,3/8/2020,99.53
San Francisco,3/8/2020,84.55
San Joaquin,3/8/2020,92.06
San Luis Obispo,3/8/2020,139.13
San Mateo,3/8/2020,73.87
Santa Barbara,3/8/2020,114.51
Santa Clara,3/8/2020,75.47
Santa Cruz,3/8/2020,98.9
Shasta,3/8/2020,95.14
Siskiyou,3/8/2020,136.45
Solano,3/8/2020,106.05
Sonoma,3/8/2020,92.26
Stanislaus,3/8/2020,87.91
Sutter,3/8/2020,89.2
Tehama,3/8/2020,119.24
Tulare,3/8/2020,102.94
Tuolumne,3/8/2020,132.25
Ventura,3/8/2020,104.38
Yolo,3/8/2020,95.34
Yuba,3/8/2020,97.46
Alameda,3/9/2020,97.56
Amador,3/9/2020,116.26
Butte,3/9/2020,114.85
Calaveras,3/9/2020,106.6
Colusa,3/9/2020,113.27
Contra Costa,3/9/2020,103.66
Del Norte,3/9/2020,120.25
El Dorado,3/9/2020,94.46
Fresno,3/9/2020,105.42
Glenn,3/9/2020,108.82
Humboldt,3/9/2020,105.19
Imperial,3/9/2020,129.62
Inyo,3/9/2020,114.93
Kern,3/9/2020,117.33
Kings,3/9/2020,108.28
Lake,3/9/2020,103.72
Lassen,3/9/2020,127.94
Los Angeles,3/9/2020,103.92
Madera,3/9/2020,103.97
Marin,3/9/2020,97.17
Mariposa,3/9/2020,113.52
Mendocino,3/9/2020,112.47
Merced,3/9/2020,106.28
Mono,3/9/2020,96.34
Monterey,3/9/2020,109.7
Napa,3/9/2020,110.83
Nevada,3/9/2020,94.55
Orange,3/9/2020,103.84
Placer,3/9/2020,101.53
Riverside,3/9/2020,111.52
Sacramento,3/9/2020,104.84
San Benito,3/9/2020,94.07
San Bernardino,3/9/2020,107.95
San Diego,3/9/2020,110.5
San Francisco,3/9/2020,82.58
San Joaquin,3/9/2020,105.53
San Luis Obispo,3/9/2020,109.08
San Mateo,3/9/2020,86.81
Santa Barbara,3/9/2020,110.38
Santa Clara,3/9/2020,91.32
Santa Cruz,3/9/2020,99.34
Shasta,3/9/2020,109.23
Siskiyou,3/9/2020,129.43
Solano,3/9/2020,102.16
Sonoma,3/9/2020,100.11
Stanislaus,3/9/2020,104.55
Sutter,3/9/2020,104.16
Tehama,3/9/2020,114.37
Tulare,3/9/2020,107.19
Tuolumne,3/9/2020,117.15
Ventura,3/9/2020,105.62
Yolo,3/9/2020,100.48
Yuba,3/9/2020,106.12
Alameda,3/10/2020,102.62
Amador,3/10/2020,112.56
Butte,3/10/2020,119.21
Calaveras,3/10/2020,114.14
Colusa,3/10/2020,109.19
Contra Costa,3/10/2020,107.35
Del Norte,3/10/2020,116.86
El Dorado,3/10/2020,95.72
Fresno,3/10/2020,106.95
Glenn,3/10/2020,108.85
Humboldt,3/10/2020,106.9
Imperial,3/10/2020,112.04
Inyo,3/10/2020,95.03
Kern,3/10/2020,112.71
Kings,3/10/2020,98.82
Lake,3/10/2020,115.03
Lassen,3/10/2020,124.02
Los Angeles,3/10/2020,104.27
Madera,3/10/2020,101.78
Marin,3/10/2020,103.97
Mariposa,3/10/2020,110.01
Mendocino,3/10/2020,105.73
Merced,3/10/2020,105.22
Mono,3/10/2020,83.27
Monterey,3/10/2020,104.77
Napa,3/10/2020,112.04
Nevada,3/10/2020,94.03
Orange,3/10/2020,102.63
Placer,3/10/2020,103.54
Riverside,3/10/2020,110.95
Sacramento,3/10/2020,109.78
San Benito,3/10/2020,100.65
San Bernardino,3/10/2020,114.87
San Diego,3/10/2020,111.16
San Francisco,3/10/2020,88.6
San Joaquin,3/10/2020,106.99
San Luis Obispo,3/10/2020,102.51
San Mateo,3/10/2020,90.8
Santa Barbara,3/10/2020,99.96
Santa Clara,3/10/2020,94.47
Santa Cruz,3/10/2020,97.11
Shasta,3/10/2020,111.33
Siskiyou,3/10/2020,127.44
Solano,3/10/2020,101.21
Sonoma,3/10/2020,103.64
Stanislaus,3/10/2020,106.27
Sutter,3/10/2020,108.47
Tehama,3/10/2020,115.97
Tulare,3/10/2020,106.62
Tuolumne,3/10/2020,109.47
Ventura,3/10/2020,104.91
Yolo,3/10/2020,103.8
Yuba,3/10/2020,112.08
Alameda,3/11/2020,101.67
Amador,3/11/2020,106.98
Butte,3/11/2020,119.1
Calaveras,3/11/2020,107.42
Colusa,3/11/2020,100.49
Contra Costa,3/11/2020,102.75
Del Norte,3/11/2020,110.82
El Dorado,3/11/2020,92.04
Fresno,3/11/2020,108.85
Glenn,3/11/2020,110.91
Humboldt,3/11/2020,104.42
Imperial,3/11/2020,114.86
Inyo,3/11/2020,99.56
Kern,3/11/2020,113.44
Kings,3/11/2020,106.44
Lake,3/11/2020,112.37
Lassen,3/11/2020,125.94
Los Angeles,3/11/2020,105.27
Madera,3/11/2020,100.57
Marin,3/11/2020,108.1
Mariposa,3/11/2020,97.02
Mendocino,3/11/2020,108.5
Merced,3/11/2020,102.55
Mono,3/11/2020,83.08
Monterey,3/11/2020,112.9
Napa,3/11/2020,110.07
Nevada,3/11/2020,91.33
Orange,3/11/2020,105.91
Placer,3/11/2020,102.27
Riverside,3/11/2020,109.6
Sacramento,3/11/2020,109.77
San Benito,3/11/2020,100.08
San Bernardino,3/11/2020,106.18
San Diego,3/11/2020,110.48
San Francisco,3/11/2020,84.78
San Joaquin,3/11/2020,105.72
San Luis Obispo,3/11/2020,105.54
San Mateo,3/11/2020,88.75
Santa Barbara,3/11/2020,103.82
Santa Clara,3/11/2020,92.92
Santa Cruz,3/11/2020,101.08
Shasta,3/11/2020,107.23
Siskiyou,3/11/2020,134.06
Solano,3/11/2020,126.38
Sonoma,3/11/2020,102.6
Stanislaus,3/11/2020,103.69
Sutter,3/11/2020,113.48
Tehama,3/11/2020,117.9
Tulare,3/11/2020,109.24
Tuolumne,3/11/2020,115.84
Ventura,3/11/2020,108.1
Yolo,3/11/2020,105.19
Yuba,3/11/2020,113.73
Alameda,3/12/2020,98.21
Amador,3/12/2020,110.79
Butte,3/12/2020,126.28
Calaveras,3/12/2020,105.54
Colusa,3/12/2020,116.95
Contra Costa,3/12/2020,107.9
Del Norte,3/12/2020,109.43
El Dorado,3/12/2020,93.52
Fresno,3/12/2020,108.48
Glenn,3/12/2020,116.16
Humboldt,3/12/2020,101.63
Imperial,3/12/2020,128.74
Inyo,3/12/2020,117.8
Kern,3/12/2020,117.54
Kings,3/12/2020,110.2
Lake,3/12/2020,106.51
Lassen,3/12/2020,129.72
Los Angeles,3/12/2020,101.57
Madera,3/12/2020,114.5
Marin,3/12/2020,100.99
Mariposa,3/12/2020,100.59
Mendocino,3/12/2020,111.66
Merced,3/12/2020,111.55
Mono,3/12/2020,105.18
Monterey,3/12/2020,109.37
Napa,3/12/2020,110.8
Nevada,3/12/2020,93.06
Orange,3/12/2020,101.38
Placer,3/12/2020,101.71
Riverside,3/12/2020,110.16
Sacramento,3/12/2020,107.38
San Benito,3/12/2020,97.43
San Bernardino,3/12/2020,112.57
San Diego,3/12/2020,105.07
San Francisco,3/12/2020,80.3
San Joaquin,3/12/2020,105.27
San Luis Obispo,3/12/2020,117.31
San Mateo,3/12/2020,84.75
Santa Barbara,3/12/2020,103.79
Santa Clara,3/12/2020,90.39
Santa Cruz,3/12/2020,101.66
Shasta,3/12/2020,115.7
Siskiyou,3/12/2020,134.45
Solano,3/12/2020,104.29
Sonoma,3/12/2020,100.52
Stanislaus,3/12/2020,103.48
Sutter,3/12/2020,109.59
Tehama,3/12/2020,120.53
Tulare,3/12/2020,107.36
Tuolumne,3/12/2020,117.76
Ventura,3/12/2020,106.21
Yolo,3/12/2020,104.13
Yuba,3/12/2020,107.71
Alameda,3/13/2020,104.81
Amador,3/13/2020,131.29
Butte,3/13/2020,136.78
Calaveras,3/13/2020,111.78
Colusa,3/13/2020,144.67
Contra Costa,3/13/2020,107.87
Del Norte,3/13/2020,130.49
El Dorado,3/13/2020,116.89
Fresno,3/13/2020,121.71
Glenn,3/13/2020,143.47
Humboldt,3/13/2020,108.85
Imperial,3/13/2020,152.2
Inyo,3/13/2020,152.3
Kern,3/13/2020,139.08
Kings,3/13/2020,130.96
Lake,3/13/2020,117.89
Lassen,3/13/2020,167.78
Los Angeles,3/13/2020,101.38
Madera,3/13/2020,119.57
Marin,3/13/2020,101.59
Mariposa,3/13/2020,108.25
Mendocino,3/13/2020,124.74
Merced,3/13/2020,138
Mono,3/13/2020,159.31
Monterey,3/13/2020,119.96
Napa,3/13/2020,116.44
Nevada,3/13/2020,117.32
Orange,3/13/2020,103.06
Placer,3/13/2020,115.34
Riverside,3/13/2020,117.57
Sacramento,3/13/2020,113.62
San Benito,3/13/2020,111.96
San Bernardino,3/13/2020,120.65
San Diego,3/13/2020,108.07
San Francisco,3/13/2020,83.67
San Joaquin,3/13/2020,118.79
San Luis Obispo,3/13/2020,147.77
San Mateo,3/13/2020,87.85
Santa Barbara,3/13/2020,111.67
Santa Clara,3/13/2020,92.58
Santa Cruz,3/13/2020,100.8
Shasta,3/13/2020,124.61
Siskiyou,3/13/2020,164.02
Solano,3/13/2020,119.88
Sonoma,3/13/2020,107.46
Stanislaus,3/13/2020,117.5
Sutter,3/13/2020,121.16
Tehama,3/13/2020,146.48
Tulare,3/13/2020,120.24
Tuolumne,3/13/2020,128.23
Ventura,3/13/2020,108.6
Yolo,3/13/2020,121.79
Yuba,3/13/2020,118.63
Alameda,3/14/2020,77.56
Amador,3/14/2020,120.05
Butte,3/14/2020,99.39
Calaveras,3/14/2020,100.11
Colusa,3/14/2020,126.25
Contra Costa,3/14/2020,80.79
Del Norte,3/14/2020,123.86
El Dorado,3/14/2020,103.96
Fresno,3/14/2020,103.07
Glenn,3/14/2020,123.63
Humboldt,3/14/2020,97.02
Imperial,3/14/2020,130.45
Inyo,3/14/2020,139.3
Kern,3/14/2020,123.5
Kings,3/14/2020,117.5
Lake,3/14/2020,99.71
Lassen,3/14/2020,146.47
Los Angeles,3/14/2020,81.2
Madera,3/14/2020,108.93
Marin,3/14/2020,75.28
Mariposa,3/14/2020,95.49
Mendocino,3/14/2020,108.49
Merced,3/14/2020,119.47
Mono,3/14/2020,194.12
Monterey,3/14/2020,106.12
Napa,3/14/2020,99.98
Nevada,3/14/2020,124.11
Orange,3/14/2020,84.73
Placer,3/14/2020,98.75
Riverside,3/14/2020,98.91
Sacramento,3/14/2020,87.08
San Benito,3/14/2020,108.62
San Bernardino,3/14/2020,96.98
San Diego,3/14/2020,89.49
San Francisco,3/14/2020,64.83
San Joaquin,3/14/2020,100.02
San Luis Obispo,3/14/2020,143.21
San Mateo,3/14/2020,64.27
Santa Barbara,3/14/2020,100.13
Santa Clara,3/14/2020,68.29
Santa Cruz,3/14/2020,83.41
Shasta,3/14/2020,105.27
Siskiyou,3/14/2020,150.42
Solano,3/14/2020,95.32
Sonoma,3/14/2020,86.95
Stanislaus,3/14/2020,97.56
Sutter,3/14/2020,96.88
Tehama,3/14/2020,144.8
Tulare,3/14/2020,107.03
Tuolumne,3/14/2020,117.64
Ventura,3/14/2020,91.67
Yolo,3/14/2020,83.81
Yuba,3/14/2020,100.9
Alameda,3/15/2020,56.24
Amador,3/15/2020,98.46
Butte,3/15/2020,72.91
Calaveras,3/15/2020,91.31
Colusa,3/15/2020,111.77
Contra Costa,3/15/2020,59.33
Del Norte,3/15/2020,133.8
El Dorado,3/15/2020,195.1
Fresno,3/15/2020,74.12
Glenn,3/15/2020,105.53
Humboldt,3/15/2020,82.28
Imperial,3/15/2020,120.71
Inyo,3/15/2020,164.53
Kern,3/15/2020,98.58
Kings,3/15/2020,96.42
Lake,3/15/2020,86.98
Lassen,3/15/2020,125.3
Los Angeles,3/15/2020,62.08
Madera,3/15/2020,82.6
Marin,3/15/2020,59.21
Mariposa,3/15/2020,93.76
Mendocino,3/15/2020,96.75
Merced,3/15/2020,93.12
Mono,3/15/2020,141.91
Monterey,3/15/2020,82.74
Napa,3/15/2020,72.66
Nevada,3/15/2020,131.86
Orange,3/15/2020,63.65
Placer,3/15/2020,77.09
Riverside,3/15/2020,77.5
Sacramento,3/15/2020,64.1
San Benito,3/15/2020,77.57
San Bernardino,3/15/2020,77.65
San Diego,3/15/2020,70.46
San Francisco,3/15/2020,50.33
San Joaquin,3/15/2020,68.82
San Luis Obispo,3/15/2020,107.11
San Mateo,3/15/2020,48.06
Santa Barbara,3/15/2020,80.89
Santa Clara,3/15/2020,50.55
Santa Cruz,3/15/2020,62.6
Shasta,3/15/2020,106.27
Siskiyou,3/15/2020,161.39
Solano,3/15/2020,71.13
Sonoma,3/15/2020,65.77
Stanislaus,3/15/2020,68.01
Sutter,3/15/2020,70.9
Tehama,3/15/2020,123.22
Tulare,3/15/2020,80.19
Tuolumne,3/15/2020,94.86
Ventura,3/15/2020,69.64
Yolo,3/15/2020,64.97
Yuba,3/15/2020,76.58
Alameda,3/16/2020,78.35
Amador,3/16/2020,81.14
Butte,3/16/2020,86.19
Calaveras,3/16/2020,80
Colusa,3/16/2020,106.7
Contra Costa,3/16/2020,79.99
Del Norte,3/16/2020,116.72
El Dorado,3/16/2020,100.55
Fresno,3/16/2020,85.61
Glenn,3/16/2020,118.22
Humboldt,3/16/2020,92.29
Imperial,3/16/2020,113.31
Inyo,3/16/2020,94.01
Kern,3/16/2020,111.2
Kings,3/16/2020,99.31
Lake,3/16/2020,95.65
Lassen,3/16/2020,134.71
Los Angeles,3/16/2020,71.84
Madera,3/16/2020,89.55
Marin,3/16/2020,72.06
Mariposa,3/16/2020,65.66
Mendocino,3/16/2020,94.21
Merced,3/16/2020,105.24
Mono,3/16/2020,64.9
Monterey,3/16/2020,87.25
Napa,3/16/2020,72.37
Nevada,3/16/2020,138.22
Orange,3/16/2020,75.1
Placer,3/16/2020,82.21
Riverside,3/16/2020,86.66
Sacramento,3/16/2020,79.74
San Benito,3/16/2020,83.81
San Bernardino,3/16/2020,89.51
San Diego,3/16/2020,79.86
San Francisco,3/16/2020,59.94
San Joaquin,3/16/2020,90.21
San Luis Obispo,3/16/2020,94.02
San Mateo,3/16/2020,65.69
Santa Barbara,3/16/2020,80.1
Santa Clara,3/16/2020,70.22
Santa Cruz,3/16/2020,71.9
Shasta,3/16/2020,105.55
Siskiyou,3/16/2020,147.39
Solano,3/16/2020,86.37
Sonoma,3/16/2020,74.88
Stanislaus,3/16/2020,83.79
Sutter,3/16/2020,87.05
Tehama,3/16/2020,124.63
Tulare,3/16/2020,93.91
Tuolumne,3/16/2020,82.34
Ventura,3/16/2020,78.47
Yolo,3/16/2020,77.34
Yuba,3/16/2020,82.91
Alameda,3/17/2020,51.51
Amador,3/17/2020,87.34
Butte,3/17/2020,82.48
Calaveras,3/17/2020,89.11
Colusa,3/17/2020,109.57
Contra Costa,3/17/2020,56.85
Del Norte,3/17/2020,114.29
El Dorado,3/17/2020,76.81
Fresno,3/17/2020,86.29
Glenn,3/17/2020,102.92
Humboldt,3/17/2020,83.55
Imperial,3/17/2020,94.25
Inyo,3/17/2020,83.1
Kern,3/17/2020,101.4
Kings,3/17/2020,97.38
Lake,3/17/2020,90.05
Lassen,3/17/2020,113.61
Los Angeles,3/17/2020,65.99
Madera,3/17/2020,84.7
Marin,3/17/2020,48.97
Mariposa,3/17/2020,54.33
Mendocino,3/17/2020,90.05
Merced,3/17/2020,99.74
Mono,3/17/2020,44.19
Monterey,3/17/2020,78.31
Napa,3/17/2020,64.7
Nevada,3/17/2020,88.14
Orange,3/17/2020,69.14
Placer,3/17/2020,79.63
Riverside,3/17/2020,80.84
Sacramento,3/17/2020,75.81
San Benito,3/17/2020,83.56
San Bernardino,3/17/2020,81.46
San Diego,3/17/2020,71.9
San Francisco,3/17/2020,36.16
San Joaquin,3/17/2020,83.27
San Luis Obispo,3/17/2020,86.74
San Mateo,3/17/2020,42.67
Santa Barbara,3/17/2020,76.96
Santa Clara,3/17/2020,45.65
Santa Cruz,3/17/2020,54.55
Shasta,3/17/2020,95.09
Siskiyou,3/17/2020,137.61
Solano,3/17/2020,75.43
Sonoma,3/17/2020,67.12
Stanislaus,3/17/2020,81.58
Sutter,3/17/2020,82.57
Tehama,3/17/2020,115.29
Tulare,3/17/2020,90.8
Tuolumne,3/17/2020,93.53
Ventura,3/17/2020,76.14
Yolo,3/17/2020,73.72
Yuba,3/17/2020,83.18
Alameda,3/18/2020,49.39
Amador,3/18/2020,85.73
Butte,3/18/2020,81.67
Calaveras,3/18/2020,87.79
Colusa,3/18/2020,98.45
Contra Costa,3/18/2020,55.27
Del Norte,3/18/2020,107.51
El Dorado,3/18/2020,63.74
Fresno,3/18/2020,84.63
Glenn,3/18/2020,101.11
Humboldt,3/18/2020,82.54
Imperial,3/18/2020,85.29
Inyo,3/18/2020,74.28
Kern,3/18/2020,97.56
Kings,3/18/2020,91.45
Lake,3/18/2020,80.81
Lassen,3/18/2020,127.87
Los Angeles,3/18/2020,62.42
Madera,3/18/2020,86.06
Marin,3/18/2020,46.92
Mariposa,3/18/2020,53.64
Mendocino,3/18/2020,85.13
Merced,3/18/2020,106.15
Mono,3/18/2020,38.9
Monterey,3/18/2020,64.03
Napa,3/18/2020,59.82
Nevada,3/18/2020,65.42
Orange,3/18/2020,60.78
Placer,3/18/2020,69.07
Riverside,3/18/2020,72.62
Sacramento,3/18/2020,68.22
San Benito,3/18/2020,66.99
San Bernardino,3/18/2020,76.39
San Diego,3/18/2020,62.34
San Francisco,3/18/2020,34.32
San Joaquin,3/18/2020,80.48
San Luis Obispo,3/18/2020,84.09
San Mateo,3/18/2020,40.77
Santa Barbara,3/18/2020,73.85
Santa Clara,3/18/2020,42.82
Santa Cruz,3/18/2020,49.86
Shasta,3/18/2020,101.57
Siskiyou,3/18/2020,148.2
Solano,3/18/2020,69.43
Sonoma,3/18/2020,54.25
Stanislaus,3/18/2020,83.56
Sutter,3/18/2020,79.77
Tehama,3/18/2020,121.63
Tulare,3/18/2020,88.87
Tuolumne,3/18/2020,97.73
Ventura,3/18/2020,75.95
Yolo,3/18/2020,66.51
Yuba,3/18/2020,83.45
Alameda,3/19/2020,49.93
Amador,3/19/2020,84.11
Butte,3/19/2020,87.27
Calaveras,3/19/2020,92.99
Colusa,3/19/2020,105.15
Contra Costa,3/19/2020,56.42
Del Norte,3/19/2020,112.81
El Dorado,3/19/2020,69.99
Fresno,3/19/2020,71.17
Glenn,3/19/2020,97.51
Humboldt,3/19/2020,82.25
Imperial,3/19/2020,91.89
Inyo,3/19/2020,75.09
Kern,3/19/2020,92.47
Kings,3/19/2020,87.15
Lake,3/19/2020,79.11
Lassen,3/19/2020,117.25
Los Angeles,3/19/2020,58.58
Madera,3/19/2020,79.66
Marin,3/19/2020,49.12
Mariposa,3/19/2020,48.19
Mendocino,3/19/2020,72.85
Merced,3/19/2020,90.69
Mono,3/19/2020,42.42
Monterey,3/19/2020,63.56
Napa,3/19/2020,57.41
Nevada,3/19/2020,71.42
Orange,3/19/2020,55.74
Placer,3/19/2020,70.86
Riverside,3/19/2020,69.41
Sacramento,3/19/2020,70.08
San Benito,3/19/2020,64.3
San Bernardino,3/19/2020,71.87
San Diego,3/19/2020,61.3
San Francisco,3/19/2020,35.54
San Joaquin,3/19/2020,79.21
San Luis Obispo,3/19/2020,76.44
San Mateo,3/19/2020,42.09
Santa Barbara,3/19/2020,69.38
Santa Clara,3/19/2020,43.85
Santa Cruz,3/19/2020,52.91
Shasta,3/19/2020,97.11
Siskiyou,3/19/2020,142.35
Solano,3/19/2020,65.64
Sonoma,3/19/2020,55.67
Stanislaus,3/19/2020,78.64
Sutter,3/19/2020,83.01
Tehama,3/19/2020,111.72
Tulare,3/19/2020,83.89
Tuolumne,3/19/2020,89.06
Ventura,3/19/2020,72.11
Yolo,3/19/2020,64.87
Yuba,3/19/2020,88.76
Alameda,3/20/2020,51.87
Amador,3/20/2020,84.42
Butte,3/20/2020,82.42
Calaveras,3/20/2020,93.26
Colusa,3/20/2020,101.36
Contra Costa,3/20/2020,58.68
Del Norte,3/20/2020,99.71
El Dorado,3/20/2020,66.54
Fresno,3/20/2020,77.45
Glenn,3/20/2020,106.91
Humboldt,3/20/2020,74.83
Imperial,3/20/2020,97.59
Inyo,3/20/2020,69.27
Kern,3/20/2020,93.21
Kings,3/20/2020,90.79
Lake,3/20/2020,85.05
Lassen,3/20/2020,117.39
Los Angeles,3/20/2020,55.49
Madera,3/20/2020,83.39
Marin,3/20/2020,51.08
Mariposa,3/20/2020,43.13
Mendocino,3/20/2020,71.9
Merced,3/20/2020,94.92
Mono,3/20/2020,41.42
Monterey,3/20/2020,65.2
Napa,3/20/2020,52.4
Nevada,3/20/2020,65.85
Orange,3/20/2020,55.11
Placer,3/20/2020,63.9
Riverside,3/20/2020,68.82
Sacramento,3/20/2020,61.62
San Benito,3/20/2020,67.34
San Bernardino,3/20/2020,71.95
San Diego,3/20/2020,57.85
San Francisco,3/20/2020,38.48
San Joaquin,3/20/2020,77.84
San Luis Obispo,3/20/2020,67.61
San Mateo,3/20/2020,43.68
Santa Barbara,3/20/2020,66.13
Santa Clara,3/20/2020,46.1
Santa Cruz,3/20/2020,54.63
Shasta,3/20/2020,90.49
Siskiyou,3/20/2020,142.21
Solano,3/20/2020,68.38
Sonoma,3/20/2020,57.63
Stanislaus,3/20/2020,77.04
Sutter,3/20/2020,77.25
Tehama,3/20/2020,105.08
Tulare,3/20/2020,85.81
Tuolumne,3/20/2020,92.3
Ventura,3/20/2020,67.5
Yolo,3/20/2020,62.91
Yuba,3/20/2020,79.91
Alameda,3/21/2020,41.75
Amador,3/21/2020,68.05
Butte,3/21/2020,68.11
Calaveras,3/21/2020,82.32
Colusa,3/21/2020,83.13
Contra Costa,3/21/2020,49.42
Del Norte,3/21/2020,122.09
El Dorado,3/21/2020,57.26
Fresno,3/21/2020,60.03
Glenn,3/21/2020,88.14
Humboldt,3/21/2020,65.71
Imperial,3/21/2020,79.72
Inyo,3/21/2020,66.5
Kern,3/21/2020,75.16
Kings,3/21/2020,77.4
Lake,3/21/2020,72.97
Lassen,3/21/2020,107.84
Los Angeles,3/21/2020,46.86
Madera,3/21/2020,64.21
Marin,3/21/2020,52.41
Mariposa,3/21/2020,37.3
Mendocino,3/21/2020,62.74
Merced,3/21/2020,76.74
Mono,3/21/2020,39.09
Monterey,3/21/2020,54.29
Napa,3/21/2020,41.86
Nevada,3/21/2020,57.69
Orange,3/21/2020,46.56
Placer,3/21/2020,56
Riverside,3/21/2020,56.45
Sacramento,3/21/2020,52.3
San Benito,3/21/2020,57.66
San Bernardino,3/21/2020,59.05
San Diego,3/21/2020,50.35
San Francisco,3/21/2020,33.2
San Joaquin,3/21/2020,60.71
San Luis Obispo,3/21/2020,59.97
San Mateo,3/21/2020,38.45
Santa Barbara,3/21/2020,56.79
Santa Clara,3/21/2020,37.15
Santa Cruz,3/21/2020,46.95
Shasta,3/21/2020,75.67
Siskiyou,3/21/2020,141.74
Solano,3/21/2020,56.1
Sonoma,3/21/2020,49.99
Stanislaus,3/21/2020,60.14
Sutter,3/21/2020,66.54
Tehama,3/21/2020,93.56
Tulare,3/21/2020,67.56
Tuolumne,3/21/2020,70.89
Ventura,3/21/2020,58.55
Yolo,3/21/2020,51.35
Yuba,3/21/2020,72.63
Alameda,3/22/2020,33.7
Amador,3/22/2020,62.96
Butte,3/22/2020,54.67
Calaveras,3/22/2020,71.15
Colusa,3/22/2020,69.01
Contra Costa,3/22/2020,39.16
Del Norte,3/22/2020,94.04
El Dorado,3/22/2020,49.19
Fresno,3/22/2020,48.62
Glenn,3/22/2020,77.54
Humboldt,3/22/2020,56.08
Imperial,3/22/2020,66.06
Inyo,3/22/2020,59.7
Kern,3/22/2020,59.38
Kings,3/22/2020,56.11
Lake,3/22/2020,56.61
Lassen,3/22/2020,107.91
Los Angeles,3/22/2020,35.69
Madera,3/22/2020,55.61
Marin,3/22/2020,39.71
Mariposa,3/22/2020,33.15
Mendocino,3/22/2020,54.07
Merced,3/22/2020,58.51
Mono,3/22/2020,33.64
