date,admin_level,admin1,admin2,fips,samples,m50,m50_index
6/16/2020,2,California,Plumas,6063,261,2.695,146
6/17/2020,2,California,Plumas,6063,315,3.152,170
6/18/2020,2,California,Plumas,6063,259,4.169,226
6/19/2020,2,California,Plumas,6063,444,3.634,197
6/20/2020,2,California,Plumas,6063,308,3.046,165
6/21/2020,2,California,Plumas,6063,338,7.925,429
6/22/2020,2,California,Plumas,6063,281,4.077,221
6/23/2020,2,California,Plumas,6063,306,3.867,209
3/1/2020,2,California,Riverside,6065,33188,4.918,57
3/2/2020,2,California,Riverside,6065,33741,8.182,96
3/3/2020,2,California,Riverside,6065,34397,8.497,100
3/4/2020,2,California,Riverside,6065,35017,8.406,98
3/5/2020,2,California,Riverside,6065,33356,9.046,106
3/6/2020,2,California,Riverside,6065,33033,9.524,112
3/7/2020,2,California,Riverside,6065,33203,7.481,88
3/8/2020,2,California,Riverside,6065,33348,5.271,62
3/9/2020,2,California,Riverside,6065,34688,7.975,93
3/10/2020,2,California,Riverside,6065,32710,7.592,89
3/11/2020,2,California,Riverside,6065,34292,8.094,95
3/12/2020,2,California,Riverside,6065,33626,7.103,83
3/13/2020,2,California,Riverside,6065,32889,7.48,88
3/14/2020,2,California,Riverside,6065,32317,4.564,53
3/15/2020,2,California,Riverside,6065,31353,3.032,35
3/16/2020,2,California,Riverside,6065,29648,6.322,74
3/17/2020,2,California,Riverside,6065,30549,5.247,61
3/18/2020,2,California,Riverside,6065,28373,4.251,50
3/19/2020,2,California,Riverside,6065,27677,3.315,39
3/20/2020,2,California,Riverside,6065,25313,3.78,44
3/21/2020,2,California,Riverside,6065,21831,1.307,15
3/22/2020,2,California,Riverside,6065,26378,0.42,4
3/23/2020,2,California,Riverside,6065,28113,1.771,20
3/24/2020,2,California,Riverside,6065,29587,1.875,22
3/25/2020,2,California,Riverside,6065,28413,2.013,23
3/26/2020,2,California,Riverside,6065,28854,1.985,23
3/27/2020,2,California,Riverside,6065,27314,2.722,32
3/28/2020,2,California,Riverside,6065,28680,0.611,7
3/29/2020,2,California,Riverside,6065,29310,0.079,0
3/30/2020,2,California,Riverside,6065,29951,1.515,17
3/31/2020,2,California,Riverside,6065,29977,1.622,19
4/1/2020,2,California,Riverside,6065,29653,1.619,19
4/2/2020,2,California,Riverside,6065,29353,1.761,20
4/3/2020,2,California,Riverside,6065,29242,2.207,25
4/4/2020,2,California,Riverside,6065,29144,0.599,7
4/5/2020,2,California,Riverside,6065,30427,0.041,0
4/6/2020,2,California,Riverside,6065,28751,0.236,2
4/7/2020,2,California,Riverside,6065,29126,0.381,4
4/8/2020,2,California,Riverside,6065,29374,0.476,5
4/9/2020,2,California,Riverside,6065,28767,0.175,2
4/10/2020,2,California,Riverside,6065,26799,1.112,13
4/11/2020,2,California,Riverside,6065,27802,0.53,6
4/12/2020,2,California,Riverside,6065,27548,0.031,0
4/13/2020,2,California,Riverside,6065,27739,0.907,10
4/14/2020,2,California,Riverside,6065,29201,1.156,13
4/15/2020,2,California,Riverside,6065,30310,1.44,16
4/16/2020,2,California,Riverside,6065,28735,1.784,20
4/17/2020,2,California,Riverside,6065,28538,2.357,27
4/18/2020,2,California,Riverside,6065,28590,0.61,7
4/19/2020,2,California,Riverside,6065,26976,0.126,1
4/21/2020,2,California,Riverside,6065,34887,1.296,15
4/22/2020,2,California,Riverside,6065,35869,1.527,17
4/23/2020,2,California,Riverside,6065,35574,1.519,17
4/24/2020,2,California,Riverside,6065,34486,1.658,19
4/25/2020,2,California,Riverside,6065,32584,0.49,5
4/26/2020,2,California,Riverside,6065,32425,0.049,0
4/27/2020,2,California,Riverside,6065,33983,1.259,14
4/28/2020,2,California,Riverside,6065,34648,1.35,15
4/29/2020,2,California,Riverside,6065,32167,1.541,18
4/30/2020,2,California,Riverside,6065,41170,1.981,23
5/1/2020,2,California,Riverside,6065,37674,3.174,37
5/2/2020,2,California,Riverside,6065,41489,1.509,17
5/3/2020,2,California,Riverside,6065,39193,0.867,10
5/4/2020,2,California,Riverside,6065,27242,1.368,16
5/5/2020,2,California,Riverside,6065,28122,1.488,17
5/6/2020,2,California,Riverside,6065,27291,2.472,29
5/7/2020,2,California,Riverside,6065,29128,0.853,10
5/8/2020,2,California,Riverside,6065,27148,2.109,24
5/9/2020,2,California,Riverside,6065,28596,0.775,9
5/10/2020,2,California,Riverside,6065,27932,0.55,6
5/11/2020,2,California,Riverside,6065,26682,0.516,6
5/12/2020,2,California,Riverside,6065,28242,1.396,16
5/13/2020,2,California,Riverside,6065,21800,1.431,16
5/14/2020,2,California,Riverside,6065,22647,1.808,21
5/15/2020,2,California,Riverside,6065,42124,3.239,38
5/16/2020,2,California,Riverside,6065,42121,2.239,26
5/17/2020,2,California,Riverside,6065,43366,0.815,9
5/18/2020,2,California,Riverside,6065,42743,2.316,27
5/19/2020,2,California,Riverside,6065,38825,2.325,27
5/20/2020,2,California,Riverside,6065,40413,3.653,42
5/21/2020,2,California,Riverside,6065,43620,3.856,45
5/22/2020,2,California,Riverside,6065,44769,4.616,54
5/23/2020,2,California,Riverside,6065,42923,2.739,32
5/24/2020,2,California,Riverside,6065,42993,1.79,21
5/25/2020,2,California,Riverside,6065,40250,1.287,15
5/26/2020,2,California,Riverside,6065,41972,3.64,42
5/27/2020,2,California,Riverside,6065,42104,3.946,46
5/28/2020,2,California,Riverside,6065,40331,4.185,49
5/30/2020,2,California,Riverside,6065,34224,2.594,30
5/31/2020,2,California,Riverside,6065,31005,2.009,23
6/1/2020,2,California,Riverside,6065,44957,3.71,43
6/2/2020,2,California,Riverside,6065,32447,3.573,42
6/3/2020,2,California,Riverside,6065,46949,4.233,49
6/4/2020,2,California,Riverside,6065,41781,4.597,54
6/5/2020,2,California,Riverside,6065,38714,4.842,56
6/6/2020,2,California,Riverside,6065,42401,3.65,42
6/7/2020,2,California,Riverside,6065,40482,2.303,27
6/8/2020,2,California,Riverside,6065,45230,4.683,55
6/9/2020,2,California,Riverside,6065,39014,4.926,57
6/10/2020,2,California,Riverside,6065,40322,4.484,52
6/11/2020,2,California,Riverside,6065,42119,4.627,54
6/12/2020,2,California,Riverside,6065,37971,4.232,49
6/13/2020,2,California,Riverside,6065,40629,4.292,50
6/14/2020,2,California,Riverside,6065,32584,2.676,31
6/15/2020,2,California,Riverside,6065,34067,3.913,46
6/16/2020,2,California,Riverside,6065,34510,3.652,42
6/17/2020,2,California,Riverside,6065,40081,4.808,56
6/18/2020,2,California,Riverside,6065,35642,5.194,61
6/19/2020,2,California,Riverside,6065,46741,6.225,73
6/20/2020,2,California,Riverside,6065,34012,4.518,53
6/21/2020,2,California,Riverside,6065,34884,2.65,31
6/22/2020,2,California,Riverside,6065,34573,4.203,49
6/23/2020,2,California,Riverside,6065,35835,4.739,55
3/1/2020,2,California,Sacramento,6067,20309,3.773,53
3/2/2020,2,California,Sacramento,6067,20395,6.907,97
3/3/2020,2,California,Sacramento,6067,21041,7.075,99
3/4/2020,2,California,Sacramento,6067,21452,7.042,99
3/5/2020,2,California,Sacramento,6067,20328,7.367,104
3/6/2020,2,California,Sacramento,6067,19684,7.872,111
3/7/2020,2,California,Sacramento,6067,19995,5.212,73
3/8/2020,2,California,Sacramento,6067,20611,3.873,54
3/9/2020,2,California,Sacramento,6067,21024,6.542,92
3/10/2020,2,California,Sacramento,6067,19495,7.246,102
3/11/2020,2,California,Sacramento,6067,20709,7.05,99
3/12/2020,2,California,Sacramento,6067,20567,6.987,98
3/13/2020,2,California,Sacramento,6067,20149,7.12,100
3/14/2020,2,California,Sacramento,6067,19420,3.255,46
3/15/2020,2,California,Sacramento,6067,19223,1.808,25
3/16/2020,2,California,Sacramento,6067,17623,4.999,70
3/17/2020,2,California,Sacramento,6067,18564,3.922,55
3/18/2020,2,California,Sacramento,6067,17047,3.352,47
3/19/2020,2,California,Sacramento,6067,16775,2.787,39
3/20/2020,2,California,Sacramento,6067,15277,2.143,30
3/21/2020,2,California,Sacramento,6067,13385,0.476,6
3/22/2020,2,California,Sacramento,6067,15927,0.195,2
3/23/2020,2,California,Sacramento,6067,16711,1.135,16
3/24/2020,2,California,Sacramento,6067,17423,0.63,8
3/25/2020,2,California,Sacramento,6067,16659,1.026,14
3/26/2020,2,California,Sacramento,6067,17004,1.093,15
3/27/2020,2,California,Sacramento,6067,16150,1.713,24
3/28/2020,2,California,Sacramento,6067,17174,0.063,0
3/29/2020,2,California,Sacramento,6067,17563,0.046,0
3/30/2020,2,California,Sacramento,6067,17911,0.608,8
3/31/2020,2,California,Sacramento,6067,17744,0.882,12
4/1/2020,2,California,Sacramento,6067,17563,1.046,14
4/2/2020,2,California,Sacramento,6067,17497,1.19,16
4/3/2020,2,California,Sacramento,6067,17090,1.755,24
4/4/2020,2,California,Sacramento,6067,17036,0.051,0
4/5/2020,2,California,Sacramento,6067,19027,0.027,0
4/6/2020,2,California,Sacramento,6067,16938,0.472,6
4/7/2020,2,California,Sacramento,6067,16992,0.857,12
4/8/2020,2,California,Sacramento,6067,17095,0.813,11
4/9/2020,2,California,Sacramento,6067,17201,0.534,7
4/10/2020,2,California,Sacramento,6067,16105,1.58,22
4/11/2020,2,California,Sacramento,6067,16610,0.448,6
4/12/2020,2,California,Sacramento,6067,16479,0.039,0
4/13/2020,2,California,Sacramento,6067,16611,0.715,10
4/14/2020,2,California,Sacramento,6067,17104,0.968,13
4/15/2020,2,California,Sacramento,6067,17910,1.068,15
4/16/2020,2,California,Sacramento,6067,17233,1.178,16
4/17/2020,2,California,Sacramento,6067,17008,1.776,25
4/18/2020,2,California,Sacramento,6067,17083,0.604,8
4/19/2020,2,California,Sacramento,6067,16430,0.136,1
4/21/2020,2,California,Sacramento,6067,21208,0.55,7
4/22/2020,2,California,Sacramento,6067,22007,0.739,10
4/23/2020,2,California,Sacramento,6067,22231,0.492,6
4/24/2020,2,California,Sacramento,6067,22314,0.774,10
4/25/2020,2,California,Sacramento,6067,21644,0.101,1
4/26/2020,2,California,Sacramento,6067,21187,0.04,0
4/27/2020,2,California,Sacramento,6067,21332,0.276,3
4/28/2020,2,California,Sacramento,6067,22544,0.41,5
4/29/2020,2,California,Sacramento,6067,20565,0.597,8
4/30/2020,2,California,Sacramento,6067,25423,0.923,13
5/1/2020,2,California,Sacramento,6067,23581,2.092,29
5/2/2020,2,California,Sacramento,6067,26015,1.12,15
5/3/2020,2,California,Sacramento,6067,24608,0.612,8
5/4/2020,2,California,Sacramento,6067,17503,0.576,8
5/5/2020,2,California,Sacramento,6067,17738,0.627,8
5/6/2020,2,California,Sacramento,6067,17586,0.996,14
5/7/2020,2,California,Sacramento,6067,19477,0.323,4
5/8/2020,2,California,Sacramento,6067,17160,0.916,12
5/9/2020,2,California,Sacramento,6067,18924,0.277,3
5/10/2020,2,California,Sacramento,6067,19270,0.204,2
5/11/2020,2,California,Sacramento,6067,17073,0.06,0
5/12/2020,2,California,Sacramento,6067,18979,0.251,3
5/13/2020,2,California,Sacramento,6067,14330,0.349,4
5/14/2020,2,California,Sacramento,6067,14644,0.432,6
5/15/2020,2,California,Sacramento,6067,26586,2.085,29
5/16/2020,2,California,Sacramento,6067,27396,1.6,22
5/17/2020,2,California,Sacramento,6067,27839,0.046,0
5/18/2020,2,California,Sacramento,6067,28270,0.678,9
5/19/2020,2,California,Sacramento,6067,25984,1.318,18
5/20/2020,2,California,Sacramento,6067,26319,2.28,32
5/21/2020,2,California,Sacramento,6067,27338,2.399,33
5/22/2020,2,California,Sacramento,6067,28790,3.209,45
5/23/2020,2,California,Sacramento,6067,28379,1.858,26
5/24/2020,2,California,Sacramento,6067,27965,1.314,18
5/25/2020,2,California,Sacramento,6067,26839,0.838,11
5/26/2020,2,California,Sacramento,6067,28016,1.992,28
5/27/2020,2,California,Sacramento,6067,25564,2.524,35
5/28/2020,2,California,Sacramento,6067,24463,2.743,38
5/30/2020,2,California,Sacramento,6067,21841,1.343,18
5/31/2020,2,California,Sacramento,6067,19839,1.396,19
6/1/2020,2,California,Sacramento,6067,28918,2.548,36
6/2/2020,2,California,Sacramento,6067,20518,2.364,33
6/3/2020,2,California,Sacramento,6067,27937,2.777,39
6/4/2020,2,California,Sacramento,6067,25012,2.882,40
6/5/2020,2,California,Sacramento,6067,23454,3.494,49
6/6/2020,2,California,Sacramento,6067,25613,3.163,44
6/7/2020,2,California,Sacramento,6067,24927,2.003,28
6/8/2020,2,California,Sacramento,6067,27433,3.403,48
6/9/2020,2,California,Sacramento,6067,23585,2.942,41
6/10/2020,2,California,Sacramento,6067,24735,3.11,43
6/11/2020,2,California,Sacramento,6067,25822,3.31,46
6/12/2020,2,California,Sacramento,6067,23392,3.11,43
6/13/2020,2,California,Sacramento,6067,24494,3.094,43
6/14/2020,2,California,Sacramento,6067,20397,1.939,27
6/15/2020,2,California,Sacramento,6067,21142,2.404,33
6/16/2020,2,California,Sacramento,6067,21551,2.605,36
6/17/2020,2,California,Sacramento,6067,24129,3.056,43
6/18/2020,2,California,Sacramento,6067,21767,3.556,50
6/19/2020,2,California,Sacramento,6067,27870,4.457,62
6/20/2020,2,California,Sacramento,6067,20999,3.345,47
6/21/2020,2,California,Sacramento,6067,21668,2.079,29
6/22/2020,2,California,Sacramento,6067,21400,2.845,40
6/23/2020,2,California,Sacramento,6067,21758,3.61,51
3/1/2020,2,California,San Benito,6069,792,3.876,33
3/2/2020,2,California,San Benito,6069,851,10.86,93
3/3/2020,2,California,San Benito,6069,867,9.784,84
3/4/2020,2,California,San Benito,6069,863,11.628,100
3/5/2020,2,California,San Benito,6069,817,12.027,103
3/6/2020,2,California,San Benito,6069,814,13.651,117
3/7/2020,2,California,San Benito,6069,814,8.212,70
3/8/2020,2,California,San Benito,6069,803,3.883,33
3/9/2020,2,California,San Benito,6069,852,7.318,62
3/10/2020,2,California,San Benito,6069,829,10.675,91
3/11/2020,2,California,San Benito,6069,882,12.247,105
3/12/2020,2,California,San Benito,6069,862,8.203,70
3/13/2020,2,California,San Benito,6069,801,9.681,83
3/14/2020,2,California,San Benito,6069,818,3.441,29
3/15/2020,2,California,San Benito,6069,750,1.228,10
3/16/2020,2,California,San Benito,6069,758,5.233,45
3/17/2020,2,California,San Benito,6069,781,2.43,20
3/18/2020,2,California,San Benito,6069,728,2.208,18
3/19/2020,2,California,San Benito,6069,686,2.478,21
3/20/2020,2,California,San Benito,6069,636,2.768,23
3/21/2020,2,California,San Benito,6069,515,1.353,11
3/22/2020,2,California,San Benito,6069,636,0.072,0
3/23/2020,2,California,San Benito,6069,729,1.617,13
3/24/2020,2,California,San Benito,6069,773,1.579,13
3/25/2020,2,California,San Benito,6069,750,1.414,12
3/26/2020,2,California,San Benito,6069,741,1.918,16
3/27/2020,2,California,San Benito,6069,708,2.262,19
3/28/2020,2,California,San Benito,6069,746,0.298,2
3/29/2020,2,California,San Benito,6069,756,0.104,0
3/30/2020,2,California,San Benito,6069,747,1.606,13
3/31/2020,2,California,San Benito,6069,800,1.568,13
4/1/2020,2,California,San Benito,6069,744,1.532,13
4/2/2020,2,California,San Benito,6069,752,1.493,12
4/3/2020,2,California,San Benito,6069,746,2.136,18
4/4/2020,2,California,San Benito,6069,695,0.303,2
4/5/2020,2,California,San Benito,6069,716,0.032,0
4/6/2020,2,California,San Benito,6069,706,1.085,9
4/7/2020,2,California,San Benito,6069,742,1.672,14
4/8/2020,2,California,San Benito,6069,748,1.14,9
4/9/2020,2,California,San Benito,6069,742,1.108,9
4/10/2020,2,California,San Benito,6069,709,1.37,11
4/11/2020,2,California,San Benito,6069,721,0.806,6
4/12/2020,2,California,San Benito,6069,680,0.044,0
4/13/2020,2,California,San Benito,6069,707,2.232,19
4/14/2020,2,California,San Benito,6069,746,1.432,12
4/15/2020,2,California,San Benito,6069,780,1.774,15
4/16/2020,2,California,San Benito,6069,715,1.801,15
4/17/2020,2,California,San Benito,6069,722,2.61,22
4/18/2020,2,California,San Benito,6069,707,0.669,5
4/19/2020,2,California,San Benito,6069,692,0.085,0
4/21/2020,2,California,San Benito,6069,901,1.918,16
4/22/2020,2,California,San Benito,6069,892,2.135,18
4/23/2020,2,California,San Benito,6069,924,2.1,18
4/24/2020,2,California,San Benito,6069,844,2.09,17
4/25/2020,2,California,San Benito,6069,823,1.458,12
4/26/2020,2,California,San Benito,6069,804,0.103,0
4/27/2020,2,California,San Benito,6069,838,1.827,15
4/28/2020,2,California,San Benito,6069,901,2.012,17
4/29/2020,2,California,San Benito,6069,826,1.898,16
4/30/2020,2,California,San Benito,6069,1036,1.831,15
5/1/2020,2,California,San Benito,6069,925,2.782,23
5/2/2020,2,California,San Benito,6069,1068,1.152,9
5/3/2020,2,California,San Benito,6069,973,0.376,3
5/4/2020,2,California,San Benito,6069,693,1.758,15
5/5/2020,2,California,San Benito,6069,733,2.281,19
5/6/2020,2,California,San Benito,6069,681,2.854,24
5/7/2020,2,California,San Benito,6069,646,2.188,18
5/8/2020,2,California,San Benito,6069,697,2.428,20
5/9/2020,2,California,San Benito,6069,683,1.053,9
5/10/2020,2,California,San Benito,6069,676,0.884,7
5/11/2020,2,California,San Benito,6069,636,1.184,10
5/12/2020,2,California,San Benito,6069,731,2.108,18
5/13/2020,2,California,San Benito,6069,539,2.644,22
5/14/2020,2,California,San Benito,6069,570,2.163,18
5/15/2020,2,California,San Benito,6069,1068,3.688,31
5/16/2020,2,California,San Benito,6069,1086,2.023,17
5/17/2020,2,California,San Benito,6069,1051,0.346,2
5/18/2020,2,California,San Benito,6069,1086,2.242,19
5/19/2020,2,California,San Benito,6069,983,2.747,23
5/20/2020,2,California,San Benito,6069,1074,3.062,26
5/21/2020,2,California,San Benito,6069,1109,3.339,28
5/22/2020,2,California,San Benito,6069,1131,4.028,34
5/23/2020,2,California,San Benito,6069,1080,2.662,22
5/24/2020,2,California,San Benito,6069,1110,1.797,15
5/25/2020,2,California,San Benito,6069,1023,1.491,12
5/26/2020,2,California,San Benito,6069,1050,2.915,25
5/27/2020,2,California,San Benito,6069,1033,3.363,28
5/28/2020,2,California,San Benito,6069,1021,4.004,34
5/30/2020,2,California,San Benito,6069,873,2.292,19
5/31/2020,2,California,San Benito,6069,774,1.909,16
6/1/2020,2,California,San Benito,6069,1126,3.24,27
6/2/2020,2,California,San Benito,6069,843,3.318,28
6/3/2020,2,California,San Benito,6069,1208,3.218,27
6/4/2020,2,California,San Benito,6069,1080,3.843,33
6/5/2020,2,California,San Benito,6069,977,4.258,36
6/6/2020,2,California,San Benito,6069,1094,2.786,23
6/7/2020,2,California,San Benito,6069,987,1.736,14
6/8/2020,2,California,San Benito,6069,1127,3.409,29
6/9/2020,2,California,San Benito,6069,1004,5.699,49
6/10/2020,2,California,San Benito,6069,1057,4.006,34
6/11/2020,2,California,San Benito,6069,1139,4.571,39
6/12/2020,2,California,San Benito,6069,1009,3.042,26
6/13/2020,2,California,San Benito,6069,1104,3.767,32
6/14/2020,2,California,San Benito,6069,855,1.772,15
6/15/2020,2,California,San Benito,6069,900,3.602,30
6/16/2020,2,California,San Benito,6069,918,3.322,28
6/17/2020,2,California,San Benito,6069,1083,4.78,41
6/18/2020,2,California,San Benito,6069,1000,5.466,47
6/19/2020,2,California,San Benito,6069,1268,7.91,68
6/20/2020,2,California,San Benito,6069,929,4.395,37
6/21/2020,2,California,San Benito,6069,908,2.888,24
6/22/2020,2,California,San Benito,6069,951,3.586,30
6/23/2020,2,California,San Benito,6069,975,4.929,42
3/1/2020,2,California,San Bernardino,6071,28233,4.508,57
3/2/2020,2,California,San Bernardino,6071,28379,7.678,98
3/3/2020,2,California,San Bernardino,6071,28900,7.657,98
3/4/2020,2,California,San Bernardino,6071,29382,7.802,100
3/5/2020,2,California,San Bernardino,6071,28012,8.294,106
3/6/2020,2,California,San Bernardino,6071,27381,8.724,111
3/7/2020,2,California,San Bernardino,6071,27989,6.566,84
3/8/2020,2,California,San Bernardino,6071,28163,4.842,62
3/9/2020,2,California,San Bernardino,6071,29121,7.421,95
3/10/2020,2,California,San Bernardino,6071,27438,7.312,93
3/11/2020,2,California,San Bernardino,6071,28906,7.613,97
3/12/2020,2,California,San Bernardino,6071,28242,6.916,88
3/13/2020,2,California,San Bernardino,6071,27475,7.145,91
3/14/2020,2,California,San Bernardino,6071,27474,4.342,55
3/15/2020,2,California,San Bernardino,6071,26741,2.732,35
3/16/2020,2,California,San Bernardino,6071,24517,5.915,75
3/17/2020,2,California,San Bernardino,6071,25698,4.801,61
3/18/2020,2,California,San Bernardino,6071,24354,4.292,55
3/19/2020,2,California,San Bernardino,6071,23810,3.226,41
3/20/2020,2,California,San Bernardino,6071,22142,3.66,46
3/21/2020,2,California,San Bernardino,6071,19606,1.064,13
3/22/2020,2,California,San Bernardino,6071,22774,0.36,4
3/23/2020,2,California,San Bernardino,6071,24120,1.682,21
3/24/2020,2,California,San Bernardino,6071,25426,1.796,23
3/25/2020,2,California,San Bernardino,6071,24332,1.966,25
3/26/2020,2,California,San Bernardino,6071,24563,1.818,23
3/27/2020,2,California,San Bernardino,6071,23099,2.642,33
3/28/2020,2,California,San Bernardino,6071,24497,0.65,8
3/29/2020,2,California,San Bernardino,6071,24950,0.062,0
3/30/2020,2,California,San Bernardino,6071,25794,1.404,17
3/31/2020,2,California,San Bernardino,6071,25698,1.656,21
4/1/2020,2,California,San Bernardino,6071,25367,1.721,22
4/2/2020,2,California,San Bernardino,6071,25048,1.769,22
4/3/2020,2,California,San Bernardino,6071,24969,2.271,29
4/4/2020,2,California,San Bernardino,6071,24747,0.591,7
4/5/2020,2,California,San Bernardino,6071,26253,0.047,0
